"DATA (YYYY-MM-DD)","temp_avg"
2021-08-22,"21.3375"
2021-08-23,"23.4291666666667"
2021-08-24,"22.9041666666667"
2021-08-25,"24.1291666666667"
2021-08-26,"27.6"
2021-08-27,"23.3375"
2021-08-28,"21.5208333333333"
2021-08-29,"21.0875"
2021-08-30,"20.3291666666667"
2021-08-31,"19.8391304347826"
2021-09-01,"20.6909090909091"
2021-09-02,"20.9136363636364"
2021-09-03,"23.1136363636364"
2021-09-04,"22.8590909090909"
2021-09-05,"21.7954545454545"
2021-09-06,"20.8045454545455"
2021-09-07,"22.2090909090909"
2021-09-08,"24.2272727272727"
2021-09-09,"24.8818181818182"
2021-09-10,"22.8818181818182"
2021-09-11,"21.8454545454545"
2021-09-12,"22.4909090909091"
2021-09-13,"25.2181818181818"
2021-09-14,"27.8818181818182"
2021-09-15,"25.1863636363636"
2021-09-16,"21.65"
2021-09-17,"20.7181818181818"
2021-09-18,"21.5045454545455"
2021-09-19,"22.0363636363636"
2021-09-20,"25.0863636363636"
2021-09-21,"25.3727272727273"
2021-09-22,"20.05"
2021-09-23,"18.6954545454545"
2021-09-24,"20.1272727272727"
2021-09-25,"20.4227272727273"
2021-09-26,"21.3545454545455"
2021-09-27,"21.0954545454545"
2021-09-28,"24.3590909090909"
2021-09-29,"23.3272727272727"
2021-09-30,"21.8681818181818"
2021-10-01,"22.6954545454545"
2021-10-02,"25.0954545454545"
2021-10-03,"24.5727272727273"
2021-10-04,"24.5727272727273"
2021-10-05,"21.2590909090909"
2021-10-06,"21.6136363636364"
2021-10-07,"22.9636363636364"
2021-10-08,"19.3681818181818"
2021-10-09,"19.8727272727273"
2021-10-10,"19.3818181818182"
2021-10-11,"19.4272727272727"
2021-10-12,"20.5636363636364"
2021-10-13,"22.4454545454545"
2021-10-14,"24.1545454545455"
2021-10-15,"27.2727272727273"
2021-10-16,"24.2545454545455"
2021-10-17,"21.3590909090909"
2021-10-18,"20.2608695652174"
2021-10-19,"19.2291666666667"
2021-10-20,"17.0166666666667"
2021-10-21,"18.9375"
2021-10-22,"20.625"
2021-10-23,"23.8541666666667"
2021-10-24,"25.0416666666667"
2021-10-25,"20.7208333333333"
2021-10-26,"21.725"
2021-10-27,"22.475"
2021-10-28,"22.675"
2021-10-29,"22.0666666666667"
2021-10-30,"21.9625"
2021-10-31,"21.925"
2021-11-01,"21.1708333333333"
2021-11-02,"21.825"
2021-11-03,"22.4875"
2021-11-04,"21.9708333333333"
2021-11-05,"21.85"
2021-11-06,"20.6875"
2021-11-07,"20.7958333333333"
2021-11-08,"21.2708333333333"
2021-11-09,"21.2958333333333"
2021-11-10,"20.95"
2021-11-11,"20.0541666666667"
2021-11-12,"18.9458333333333"
2021-11-13,"18.2833333333333"
2021-11-14,"20.3416666666667"
2021-11-15,"21.1875"
2021-11-16,"22.7791666666667"
2021-11-17,"24.3416666666667"
2021-11-18,"24.0666666666667"
2021-11-19,"22.9666666666667"
2021-11-20,"21.6458333333333"
2021-11-21,"20.8416666666667"
2021-11-22,"20.875"
2021-11-23,"22.1125"
2021-11-24,"21.7"
2021-11-25,"23.2625"
2021-11-26,"25.525"
2021-11-27,"26.4416666666667"
2021-11-28,"24.0083333333333"
2021-11-29,"26.3166666666667"
2021-11-30,"24.9416666666667"
2021-12-01,"24.8791666666667"
2021-12-02,"24.0708333333333"
2021-12-03,"23.1833333333333"
2021-12-04,"22.9"
2021-12-05,"24.7166666666667"
2021-12-06,"24.4916666666667"
2021-12-07,"22.0833333333333"
2021-12-08,"20.7583333333333"
2021-12-09,"21.7458333333333"
2021-12-10,"22.2625"
2021-12-11,"24.0125"
2021-12-12,"24.8791666666667"
2021-12-13,"24.8666666666667"
2021-12-14,"26.2208333333333"
2021-12-15,"27.475"
2021-12-16,"27.2541666666667"
2021-12-17,"25.6375"
2021-12-18,"24.0875"
2021-12-19,"23.0916666666667"
2021-12-20,"22.9208333333333"
2021-12-21,"24.9625"
2021-12-22,"26.4625"
2021-12-23,"23.45"
2021-12-24,"22.7375"
2021-12-25,"22.0708333333333"
2021-12-26,"23.2291666666667"
2021-12-27,"23.3833333333333"
2021-12-28,"23.475"
2021-12-29,"24.6041666666667"
2021-12-30,"23.9583333333333"
2021-12-31,"23.5041666666667"
2022-01-01,"25.0541666666667"
2022-01-02,"26.2791666666667"
2022-01-03,"27.4166666666667"
2022-01-04,"28.0541666666667"
2022-01-05,"28.3458333333333"
2022-01-06,"26.0208333333333"
2022-01-07,"24.0791666666667"
2022-01-08,"23.2666666666667"
2022-01-09,"22.1708333333333"
2022-01-10,"21.9083333333333"
2022-01-11,"23.5791666666667"
2022-01-12,"24.6583333333333"
2022-01-13,"25.4916666666667"
2022-01-14,"27.0083333333333"
2022-01-15,"26.1208333333333"
2022-01-16,"26.3916666666667"
2022-01-17,"27.0666666666667"
2022-01-18,"29.0666666666667"
2022-01-19,"27.0375"
2022-01-20,"26.5208333333333"
2022-01-21,"26.2833333333333"
2022-01-22,"26.0625"
2022-01-23,"26.1375"
2022-01-24,"26.6416666666667"
2022-01-25,"27.1791666666667"
2022-01-26,"27.95"
2022-01-27,"30.3625"
2022-01-28,"26.1541666666667"
2022-01-29,"24.9916666666667"
2022-01-30,"24.7291666666667"
2022-01-31,"25.0916666666667"
2022-02-01,"26.3708333333333"
2022-02-02,"24.8625"
2022-02-03,"25.4916666666667"
2022-02-04,"26.2625"
2022-02-05,"28.2208333333333"
2022-02-06,"27.95"
2022-02-07,"25.7666666666667"
2022-02-08,"23.6291666666667"
2022-02-09,"22.1375"
2022-02-10,"22.525"
2022-02-11,"22.9708333333333"
2022-02-12,"23.8291666666667"
2022-02-13,"24.2166666666667"
2022-02-14,"26.125"
2022-02-15,"24.8291666666667"
2022-02-16,"24.7708333333333"
2022-02-17,"24.5041666666667"
2022-02-18,"23.5416666666667"
2022-02-19,"23.5333333333333"
2022-02-20,"25.0583333333333"
2022-02-21,"25.9583333333333"
2022-02-22,"25.6625"
2022-02-23,"25.5541666666667"
2022-02-24,"24.7875"
2022-02-25,"25.3625"
2022-02-26,"25.5791666666667"
2022-02-27,"25.9958333333333"
2022-02-28,"26.6666666666667"
2022-03-01,"28.0625"
2022-03-02,"27.6041666666667"
2022-03-03,"26.7875"
2022-03-04,"24.7666666666667"
2022-03-05,"25.8958333333333"
2022-03-06,"27.4958333333333"
2022-03-07,"28.0208333333333"
2022-03-08,"27.4083333333333"
2022-03-09,"26.05"
2022-03-10,"27.1375"
2022-03-11,"27.325"
2022-03-12,"26.075"
2022-03-13,"25.4916666666667"
2022-03-14,"25.9583333333333"
2022-03-15,"25.7958333333333"
2022-03-16,"27.2041666666667"
2022-03-17,"28.1041666666667"
2022-03-18,"28.0875"
2022-03-19,"27.7833333333333"
2022-03-20,"25.4833333333333"
2022-03-21,"23.1166666666667"
2022-03-22,"21.7375"
2022-03-23,"24.4666666666667"
2022-03-24,"25.4875"
2022-03-25,"27.7458333333333"
2022-03-26,"27.2083333333333"
2022-03-27,"25.5083333333333"
2022-03-28,"25.6166666666667"
2022-03-29,"25.1833333333333"
2022-03-30,"26.5375"
2022-03-31,"24.9208333333333"
2022-04-01,"23.4791666666667"
2022-04-02,"24.1416666666667"
2022-04-03,"24.9791666666667"
2022-04-04,"25.8958333333333"
2022-04-05,"25.0125"
2022-04-06,"24.2458333333333"
2022-04-07,"23.5375"
2022-04-08,"24.6083333333333"
2022-04-09,"25.45"
2022-04-10,"24.5"
2022-04-11,"24.325"
2022-04-12,"25.0833333333333"
2022-04-13,"25.725"
2022-04-14,"24.1208333333333"
2022-04-15,"20.7958333333333"
2022-04-16,"19.9166666666667"
2022-04-17,"20.1125"
2022-04-18,"20.0333333333333"
2022-04-19,"20.725"
2022-04-20,"21.1166666666667"
2022-04-21,"21.4291666666667"
2022-04-22,"23.2416666666667"
2022-04-23,"26.7958333333333"
2022-04-24,"24.1875"
2022-04-25,"23.5666666666667"
2022-04-26,"23.3208333333333"
2022-04-27,"24.4083333333333"
2022-04-28,"25.5625"
2022-04-29,"24.2208333333333"
2022-04-30,"22.4416666666667"
2022-05-01,"23.4041666666667"
2022-05-02,"24.0375"
2022-05-03,"25.3083333333333"
2022-05-04,"24.4916666666667"
2022-05-05,"23.9166666666667"
2022-05-06,"22.15"
2022-05-07,"19.3875"
2022-05-08,"20.6583333333333"
2022-05-09,"20.5458333333333"
2022-05-10,"19.9666666666667"
2022-05-11,"22.0583333333333"
2022-05-12,"22.4041666666667"
2022-05-13,"21.6416666666667"
2022-05-14,"22.25"
2022-05-15,"20.65"
2022-05-16,"21.4375"
2022-05-17,"20.6727272727273"
2022-05-18,"18.8"
2022-05-19,"18.165"
2022-05-20,"17.7791666666667"
2022-05-21,"17.4875"
2022-05-22,"18.1791666666667"
2022-05-23,"18.6375"
2022-05-24,"19.4916666666667"
2022-05-25,"24.95"
2022-05-26,"22.2266666666667"
2022-05-27,"20.4333333333333"
2022-05-28,"20.25"
2022-05-29,"21.1541666666667"
2022-05-30,"21.4166666666667"
2022-05-31,"22.3041666666667"
2022-06-01,"22.3708333333333"
2022-06-02,"21.3666666666667"
2022-06-03,"19.6333333333333"
2022-06-04,"18.6833333333333"
2022-06-05,"18.4041666666667"
2022-06-06,"18.2333333333333"
2022-06-07,"19.7041666666667"
2022-06-08,"20.9208333333333"
2022-06-09,"20.8833333333333"
2022-06-10,"21.5333333333333"
2022-06-11,"18.9"
2022-06-12,"18.425"
2022-06-13,"17.6166666666667"
2022-06-14,"18.175"
2022-06-15,"17.3208333333333"
2022-06-16,"17.2916666666667"
2022-06-17,"18.3541666666667"
2022-06-18,"18.4458333333333"
2022-06-19,"18.6125"
2022-06-20,"19.4958333333333"
2022-06-21,"20.15"
2022-06-22,"22.0833333333333"
2022-06-23,"20.325"
2022-06-24,"19.5083333333333"
2022-06-25,"19.2916666666667"
2022-06-26,"18.8791666666667"
2022-06-27,"17.8"
2022-06-28,"17.3791666666667"
2022-06-29,"19.4291666666667"
2022-06-30,"20.4666666666667"
2022-07-01,"18.5125"
2022-07-02,"20.2625"
2022-07-03,"20.1875"
2022-07-04,"19.1875"
2022-07-05,"20.15"
2022-07-06,"19.4416666666667"
2022-07-07,"20.2041666666667"
2022-07-08,"19.5083333333333"
2022-07-09,"18.5875"
2022-07-10,"21.1708333333333"
2022-07-11,"21.7416666666667"
2022-07-12,"24.675"
2022-07-13,"21.5625"
2022-07-14,"21.7041666666667"
2022-07-15,"22.8291666666667"
2022-07-16,"22.1833333333333"
2022-07-17,"23.3125"
2022-07-18,"21.6583333333333"
2022-07-19,"21.8166666666667"
2022-07-20,"21.7958333333333"
2022-07-21,"20.8083333333333"
2022-07-22,"20.0583333333333"
2022-07-23,"20.575"
2022-07-24,"20.45"
2022-07-25,"19.2916666666667"
2022-07-26,"19.2125"
2022-07-27,"21.1166666666667"
2022-07-28,"22.0666666666667"
2022-07-29,"20.7958333333333"
2022-07-30,"17.975"
2022-07-31,"17.6"
2022-08-01,"19.4"
2022-08-02,"19.8541666666667"
2022-08-03,"19.2"
2022-08-04,"22.2208333333333"
2022-08-05,"24.8"
2022-08-06,"19.6833333333333"
2022-08-07,"20.5625"
2022-08-08,"20.6041666666667"
2022-08-09,"20.6166666666667"
2022-08-10,"20.5166666666667"
2022-08-11,"18.575"
2022-08-12,"18.275"
2022-08-13,"18.2083333333333"
2022-08-14,"19.0916666666667"
2022-08-15,"20.7875"
2022-08-16,"22.9416666666667"
2022-08-17,"21.1583333333333"
2022-08-18,"24.4833333333333"
2022-08-19,"19.6"
2022-08-20,"16.4041666666667"
2022-08-21,"16.8833333333333"
2022-08-22,"17.7666666666667"
2022-08-23,"18.8583333333333"
2022-08-24,"19.4458333333333"
2022-08-25,"20.1041666666667"
2022-08-26,"22.1875"
2022-08-27,"22.5708333333333"
2022-08-28,"23.7458333333333"
2022-08-29,"18.9625"
2022-08-30,"16.4125"
2022-08-31,"17.1875"
2022-09-01,"17.9083333333333"
2022-09-02,"20.0541666666667"
2022-09-03,"19.225"
2022-09-04,"18.0458333333333"
2022-09-05,"18.3541666666667"
2022-09-06,"20.15"
2022-09-07,"19.0875"
2022-09-08,"24.25"
2022-09-09,"24.4791666666667"
2022-09-10,"24.0083333333333"
2022-09-11,"19.0166666666667"
2022-09-12,"18.6041666666667"
2022-09-13,"21.4416666666667"
2022-09-14,"21.0708333333333"
2022-09-15,"19.6166666666667"
2022-09-16,"17.5416666666667"
2022-09-17,"19.1923076923077"
2022-09-18,"16.8541666666667"
2022-09-19,"18.45"
2022-09-20,"20.3875"
2022-09-21,"21.0166666666667"
2022-09-22,"20.8083333333333"
2022-09-23,"19.8166666666667"
2022-09-24,"18.2625"
2022-09-25,"19.85"
2022-09-26,"20.0458333333333"
2022-09-27,"22.9375"
2022-09-28,"20.4416666666667"
2022-09-29,"18.7833333333333"
2022-09-30,"18.75"
2022-10-01,"20.325"
2022-10-02,"20.5958333333333"
2022-10-03,"20.2541666666667"
2022-10-04,"20.5083333333333"
2022-10-05,"21.0375"
2022-10-06,"23.5708333333333"
2022-10-07,"24.1291666666667"
2022-10-08,"22.975"
2022-10-09,"22.9416666666667"
2022-10-10,"22.0541666666667"
2022-10-11,"25.3416666666667"
2022-10-12,"22.3083333333333"
2022-10-13,"23.5416666666667"
2022-10-14,"22.5375"
2022-10-15,"23.6666666666667"
2022-10-16,"22.0416666666667"
2022-10-17,"22.3875"
2022-10-18,"23.2041666666667"
2022-10-19,"23.3375"
2022-10-20,"23.9875"
2022-10-21,"24.3583333333333"
2022-10-22,"24.8958333333333"
2022-10-23,"22.3833333333333"
2022-10-24,"22.9625"
2022-10-25,"22.6291666666667"
2022-10-26,"22.2958333333333"
2022-10-27,"26.0833333333333"
2022-10-28,"25.2166666666667"
2022-10-29,"25.5"
2022-10-30,"26.8125"
2022-10-31,"26.1333333333333"
2022-11-01,"21.7666666666667"
2022-11-02,"18.5"
2022-11-03,"17.7958333333333"
2022-11-04,"18.1041666666667"
2022-11-05,"19.3833333333333"
2022-11-06,"19.8041666666667"
2022-11-07,"18.4875"
2022-11-08,"18.6041666666667"
2022-11-09,"21.5166666666667"
2022-11-10,"22.3583333333333"
2022-11-11,"23.4791666666667"
2022-11-12,"23.8541666666667"
2022-11-13,"23.5416666666667"
2022-11-14,"25.4041666666667"
2022-11-15,"26.0125"
2022-11-16,"22.6625"
2022-11-17,"21.6375"
2022-11-18,"20.7125"
2022-11-19,"20.8083333333333"
2022-11-20,"22.2083333333333"
2022-11-21,"23.9541666666667"
2022-11-22,"25.8166666666667"
2022-11-23,"25.2916666666667"
2022-11-24,"22.7875"
2022-11-25,"22.3166666666667"
2022-11-26,"22.6625"
2022-11-27,"23.4458333333333"
2022-11-28,"24.2291666666667"
2022-11-29,"24.275"
2022-11-30,"25.1916666666667"
2022-12-01,"25.7958333333333"
2022-12-02,"27.6833333333333"
2022-12-03,"26.35"
2022-12-04,"27.35"
2022-12-05,"26.3416666666667"
2022-12-06,"24.7416666666667"
2022-12-07,"24.5458333333333"
2022-12-08,"23.5166666666667"
2022-12-09,"22.9166666666667"
2022-12-10,"23.0875"
2022-12-11,"24.975"
2022-12-12,"27.0291666666667"
2022-12-13,"25.3333333333333"
2022-12-14,"22.4833333333333"
2022-12-15,"22.3166666666667"
2022-12-16,"23.4375"
2022-12-17,"22.7833333333333"
2022-12-18,"22.6916666666667"
2022-12-19,"22.1041666666667"
2022-12-20,"20.7583333333333"
2022-12-21,"21.9708333333333"
2022-12-22,"22.25"
2022-12-23,"21.5208333333333"
2022-12-24,"23.2083333333333"
2022-12-25,"24.5875"
2022-12-26,"25.1083333333333"
2022-12-27,"26.925"
2022-12-28,"26.3"
2022-12-29,"26.1041666666667"
2022-12-30,"22.4375"
2022-12-31,"24.0791666666667"
2023-01-01,"24.6833333333333"
2023-01-02,"25.8791666666667"
2023-01-03,"27.775"
2023-01-04,"26.9166666666667"
2023-01-05,"23.1791666666667"
2023-01-06,"21.6375"
2023-01-07,"19.95"
2023-01-08,"21.25"
2023-01-09,"21.7708333333333"
2023-01-10,"23.9416666666667"
2023-01-11,"25.0333333333333"
2023-01-12,"25.9708333333333"
2023-01-13,"27.0791666666667"
2023-01-14,"28.4791666666667"
2023-01-15,"28.725"
2023-01-16,"27.1916666666667"
2023-01-17,"26.3666666666667"
2023-01-18,"25.9458333333333"
2023-01-19,"26.5833333333333"
2023-01-20,"24.8666666666667"
2023-01-21,"24.3166666666667"
2023-01-22,"24.9333333333333"
2023-01-23,"25.15"
2023-01-24,"25.3583333333333"
2023-01-25,"24.9125"
2023-01-26,"23.7291666666667"
2023-01-27,"25.7291666666667"
2023-01-28,"25.4916666666667"
2023-01-29,"25.3375"
2023-01-30,"26.2916666666667"
2023-01-31,"27"
2023-02-01,"26.7791666666667"
2023-02-02,"26.8333333333333"
2023-02-03,"27.0458333333333"
2023-02-04,"28.4666666666667"
2023-02-05,"27.2791666666667"
2023-02-06,"26.7333333333333"
2023-02-07,"26.2041666666667"
2023-02-08,"24.3041666666667"
2023-02-09,"25.1541666666667"
2023-02-10,"25.325"
2023-02-11,"25.0166666666667"
2023-02-12,"24.7416666666667"
2023-02-13,"25.5708333333333"
2023-02-14,"26.2125"
2023-02-15,"29.1541666666667"
2023-02-16,"27.3333333333333"
2023-02-17,"29.0916666666667"
2023-02-18,"27.1041666666667"
2023-02-19,"25.8791666666667"
2023-02-20,"26.075"
2023-02-21,"27.4208333333333"
2023-02-22,"25.3"
2023-02-23,"25.7666666666667"
2023-02-24,"26.8583333333333"
2023-02-25,"27.9166666666667"
2023-02-26,"29.4208333333333"
2023-02-27,"27.1333333333333"
2023-02-28,"26.2333333333333"
2023-03-01,"24.875"
2023-03-02,"25.8375"
2023-03-03,"27.0416666666667"
2023-03-04,"28.0125"
2023-03-05,"27.0708333333333"
2023-03-06,"25.9708333333333"
2023-03-07,"25.8916666666667"
2023-03-08,"25.6708333333333"
2023-03-09,"27.2625"
2023-03-10,"26.2416666666667"
2023-03-11,"25.4375"
2023-03-12,"24.275"
2023-03-13,"25.6791666666667"
2023-03-14,"25.525"
2023-03-15,"24.6916666666667"
2023-03-16,"24.7958333333333"
2023-03-17,"24.3083333333333"
2023-03-18,"25.1583333333333"
2023-03-19,"25.625"
2023-03-20,"26.325"
2023-03-21,"25.3541666666667"
2023-03-22,"24.625"
2023-03-23,"24.9416666666667"
2023-03-24,"25.8375"
2023-03-25,"24.6041666666667"
2023-03-26,"27.2583333333333"
2023-03-27,"24.7916666666667"
2023-03-28,"24.0833333333333"
2023-03-29,"25.3166666666667"
2023-03-30,"26.0708333333333"
2023-03-31,"24.8875"
